label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node
0,36.082955,140.0763925,0,124.054633,27949.090863,44601.043346,-221.483817,0.000000000,0.000000000,-0.292827602,0.956165255,0,0,0,0,1,-1
1,36.0829296,140.076439,0,112.615682,27953.288009,44598.238263,-221.482510,0.000000000,0.000000000,-0.196080341,0.980587834,0,0,0,0,1,-1
2,36.0829094,140.07649899999998,0,13.141451,27958.699233,44596.014002,-221.490598,0.000000000,0.000000000,0.621548117,0.783375988,0,0,0,0,1,-1
3,36.0829139,140.0765003,0,250.287623,27958.814728,44596.513680,-221.494609,0.000000000,0.000000000,-0.985240505,0.171175781,0,0,0,0,1,-1
4,36.0829053,140.0764706,0,151.632310,27956.142757,44595.550995,-221.476157,0.000000000,0.000000000,-0.512285035,0.858815488,0,0,0,0,1,-1
5,36.0828601,140.0765008,0,106.360743,27958.878810,44590.544322,-221.453016,0.000000000,0.000000000,-0.142289846,0.989825035,0,0,0,0,1,-1
6,36.082848,140.0765518,0,97.378282,27963.476561,44589.216256,-221.463834,0.000000000,0.000000000,-0.064343177,0.997927831,0,0,0,0,1,-1
7,36.082843499999996,140.07659479999998,0,78.180766,27967.351077,44588.729190,-221.477387,0.000000000,0.000000000,0.102959495,0.994685550,0,0,0,0,1,-1
8,36.0828527,140.0766492,0,82.800809,27972.247516,44589.765487,-221.506104,0.000000000,0.000000000,0.062783474,0.998027172,0,0,0,0,1,-1
9,36.0828576,140.07669719999998,0,94.385782,27976.569042,44590.322847,-221.528946,0.000000000,0.000000000,-0.038263825,0.999267672,0,0,0,0,1,-1
10,36.0828546,140.07674559999998,0,88.759501,27980.929394,44590.003761,-221.545814,0.000000000,0.000000000,0.010825185,0.999941406,0,0,0,0,1,-1
11,36.0828553,140.0767856,0,100.657995,27984.531864,44590.092825,-221.562226,0.000000000,0.000000000,-0.092874514,0.995677822,0,0,0,0,1,-1
12,36.0828473,140.0768382,0,79.174028,27989.272274,44589.220154,-221.576882,0.000000000,0.000000000,0.094333953,0.995540610,0,0,0,0,1,-1
13,36.0828541,140.0768822,0,92.019505,27993.232853,44589.987201,-221.599624,0.000000000,0.000000000,-0.017622593,0.999844710,0,0,0,0,1,-1
14,36.082853,140.07692079999998,0,52.492269,27996.709866,44589.876149,-221.614089,0.000000000,0.000000000,0.321503350,0.946908441,0,0,0,0,1,-1
15,36.0828695,140.0769474,0,18.336456,27999.099824,44591.714525,-221.637463,0.000000000,0.000000000,0.585407341,0.810739320,0,0,0,0,1,-1
16,36.082901199999995,140.0769604,0,351.811524,28000.259467,44595.235575,-221.667247,0.000000000,0.000000000,-0.755787621,-0.654816823,0,0,0,0,1,-1
17,36.0829495,140.0769518,0,1.562032,27999.467757,44600.592359,-221.701355,0.000000000,0.000000000,0.697402601,0.716679574,0,0,0,0,1,-1
18,36.082982099999995,140.07695289999998,0,355.270946,27999.555273,44604.209879,-221.727120,0.000000000,0.000000000,-0.735677878,-0.677331573,0,0,0,0,1,-1
19,36.0830202,140.07694899999998,0,348.815427,27999.190499,44608.436239,-221.755175,0.000000000,0.000000000,-0.772648115,-0.634834537,0,0,0,0,1,-1
20,36.0830717,140.0769364,0,1.658201,27998.037386,44614.146946,-221.790194,0.000000000,0.000000000,0.696800894,0.717264605,0,0,0,0,1,-1
21,36.0831052,140.07693759999998,0,359.380982,27998.133590,44617.864356,-221.816705,0.000000000,0.000000000,-0.710916202,-0.703276726,0,0,0,0,1,-1
22,36.083142599999995,140.07693709999998,0,342.242024,27998.075295,44622.014015,-221.845576,0.000000000,0.000000000,-0.807773754,-0.589492631,0,0,0,0,1,-1
23,36.0831802,140.07692219999998,0,7.511578,27996.719957,44626.181761,-221.868888,0.000000000,0.000000000,0.659269848,0.751906422,0,0,0,0,1,-1
24,36.0832182,140.07692839999999,0,10.843701,27997.264903,44630.399904,-221.900890,0.000000000,0.000000000,0.637130098,0.770756277,0,0,0,0,1,-1
25,36.0832625,140.0769389,0,10.821659,27998.194906,44635.318303,-221.939499,0.000000000,0.000000000,0.637278343,0.770633709,0,0,0,0,1,-1
26,36.083295899999996,140.0769468,0,22.848975,27998.894596,44639.026527,-221.968605,0.000000000,0.000000000,0.553035519,0.833157677,0,0,0,0,1,-1
27,36.0833333,140.07696629999998,0,70.337302,28000.637650,44643.181886,-222.005427,0.000000000,0.000000000,0.170748633,0.985314622,0,0,0,0,1,-1
28,36.0833387,140.076985,0,86.340089,28002.319995,44643.786386,-222.017050,0.000000000,0.000000000,0.031933319,0.999490002,0,0,0,0,1,-1
29,36.0833416,140.0770411,0,97.534841,28007.371748,44644.124156,-222.041578,0.000000000,0.000000000,-0.065706520,0.997838992,0,0,0,0,1,-1
30,36.083338499999996,140.0770701,0,123.951532,28009.984802,44643.788457,-222.050683,0.000000000,0.000000000,-0.291967197,0.956428333,0,0,0,0,1,-1
31,36.0833274,140.0770905,0,180.680913,28011.826115,44642.562649,-222.050152,0.000000000,0.000000000,-0.711295963,0.702892633,0,0,0,0,1,-1
32,36.0833138,140.07709029999998,0,125.921327,28011.812926,44641.053573,-222.039497,0.000000000,0.000000000,-0.308363972,0.951268448,0,0,0,0,1,-1
33,36.083300099999995,140.07711369999998,0,60.041501,28013.925364,44639.540132,-222.038137,0.000000000,0.000000000,0.258469204,0.966019498,0,0,0,0,1,-1
34,36.083311,140.0771371,0,96.677567,28016.029075,44640.756239,-222.055906,0.000000000,0.000000000,-0.058239791,0.998302623,0,0,0,0,1,-1
35,36.0833052,140.0771984,0,69.842079,28021.552266,44640.130172,-222.075745,0.000000000,0.000000000,0.175005196,0.984567510,0,0,0,0,1,-1
36,36.083325699999996,140.0772675,0,71.352177,28027.768650,44642.424510,-222.119140,0.000000000,0.000000000,0.162015656,0.986788188,0,0,0,0,1,-1
37,36.0833368,140.0773082,0,309.165711,28031.430454,44643.667749,-222.143945,0.000000000,0.000000000,-0.942157787,-0.335169665,0,0,0,0,1,-1
38,36.0835443,140.076993,0,343.946655,28002.967624,44666.601478,-222.180152,0.000000000,0.000000000,-0.798915582,-0.601443175,0,0,0,0,1,-1
39,36.0836367,140.07696009999998,0,326.821116,27999.971651,44676.844550,-222.238992,0.000000000,0.000000000,-0.879560914,-0.475786295,0,0,0,0,1,-1
40,36.0836786,140.0769262,0,309.055818,27996.903522,44681.483997,-222.258146,0.000000000,0.000000000,-0.942478781,-0.334265984,0,0,0,0,1,-1
41,36.0836866,140.076914,0,304.085961,27995.801868,44682.368178,-222.259530,0.000000000,0.000000000,-0.956085164,-0.293088996,0,0,0,0,1,-1
42,36.0836936,140.07690119999998,0,287.189237,27994.646529,44683.141231,-222.259898,0.000000000,0.000000000,-0.988770422,-0.149442474,0,0,0,0,1,-1
43,36.0837034,140.076862,0,277.053826,27991.112429,44684.217441,-222.251970,0.000000000,0.000000000,-0.998106013,-0.061517377,0,0,0,0,1,-1
44,36.0837036,140.07685999999998,0,296.117962,27990.932224,44684.239063,-222.251332,0.000000000,0.000000000,-0.974137981,-0.225953964,0,0,0,0,1,-1
45,36.083705699999996,140.07685469999998,0,256.783206,27990.454125,44684.470563,-222.250863,0.000000000,0.000000000,-0.993355910,0.115082733,0,0,0,0,1,-1
46,36.083698999999996,140.0768194,0,294.111570,27987.277135,44683.717091,-222.231641,0.000000000,0.000000000,-0.977944708,-0.208863948,0,0,0,0,1,-1
47,36.0837024,140.07681,0,290.410819,27986.429300,44684.091667,-222.230558,0.000000000,0.000000000,-0.984178884,-0.177177661,0,0,0,0,1,-1
48,36.0837107,140.07678239999998,0,278.187625,27983.940510,44685.004750,-222.226068,0.000000000,0.000000000,-0.997448498,-0.071389728,0,0,0,0,1,-1
49,36.083711199999996,140.07677809999998,0,278.301889,27983.553044,44685.059003,-222.224752,0.000000000,0.000000000,-0.997376817,-0.072384290,0,0,0,0,1,-1
50,36.0837137,140.0767569,0,320.326854,27981.642739,44685.330357,-222.218287,0.000000000,0.000000000,-0.905098651,-0.425201636,0,0,0,0,1,-1
51,36.0837175,140.076753,0,302.307365,27981.290131,44685.750884,-222.219698,0.000000000,0.000000000,-0.960518906,-0.278214720,0,0,0,0,1,-1
52,36.083733699999996,140.0767213,0,232.282909,27978.429268,44687.539362,-222.219734,0.000000000,0.000000000,-0.946319471,0.323232824,0,0,0,0,1,-1
53,36.0837322,140.0767189,0,281.142017,27978.213639,44687.372243,-222.217614,0.000000000,0.000000000,-0.995276649,-0.097079305,0,0,0,0,1,-1
54,36.0837368,140.07668999999999,0,314.193290,27975.609074,44687.874415,-222.209733,0.000000000,0.000000000,-0.926550659,-0.376170009,0,0,0,0,1,-1
55,36.083737899999996,140.07668859999998,0,314.122849,27975.482591,44687.996069,-222.210034,0.000000000,0.000000000,-0.926781721,-0.375600374,0,0,0,0,1,-1
56,36.0837437,140.0766812,0,240.269315,27974.814041,44688.637514,-222.211614,0.000000000,0.000000000,-0.966531439,0.256548197,0,0,0,0,1,-1
57,36.0837419,140.0766773,0,256.099923,27974.463417,44688.436680,-222.208666,0.000000000,0.000000000,-0.992652043,0.121003804,0,0,0,0,1,-1
58,36.0837332,140.0766338,0,303.386524,27970.548587,44687.458965,-222.184643,0.000000000,0.000000000,-0.957856282,-0.287247878,0,0,0,0,1,-1
59,36.0837381,140.0766246,0,281.483505,27969.718235,44688.000036,-222.184809,0.000000000,0.000000000,-0.994982930,-0.100044839,0,0,0,0,1,-1
60,36.0837392,140.0766179,0,267.048579,27969.114397,44688.120181,-222.183009,0.000000000,0.000000000,-0.999668332,0.025753159,0,0,0,0,1,-1
61,36.083739099999995,140.0766155,0,280.085938,27968.898272,44688.108402,-222.181980,0.000000000,0.000000000,-0.996129055,-0.087902815,0,0,0,0,1,-1
62,36.0837414,140.0765995,0,263.198709,27967.456386,44688.359048,-222.177426,0.000000000,0.000000000,-0.998239160,0.059317620,0,0,0,0,1,-1
63,36.0837374,140.076558,0,296.711660,27963.720024,44687.903405,-222.157859,0.000000000,0.000000000,-0.972954246,-0.230997910,0,0,0,0,1,-1
64,36.0837435,140.076543,0,246.319369,27962.366860,44688.575974,-222.156661,0.000000000,0.000000000,-0.978723255,0.205184770,0,0,0,0,1,-1
65,36.0837407,140.0765351,0,234.009467,27961.656322,44688.263045,-222.151350,0.000000000,0.000000000,-0.951082043,0.308938422,0,0,0,0,1,-1
66,36.083738,140.0765305,0,272.330860,27961.242971,44687.962151,-222.147424,0.000000000,0.000000000,-0.999793137,-0.020339188,0,0,0,0,1,-1
67,36.0837395,140.0764849,0,280.839015,27957.135387,44688.115608,-222.130518,0.000000000,0.000000000,-0.995529866,-0.094447267,0,0,0,0,1,-1
68,36.0837462,140.07644159999998,0,264.224272,27953.233116,44688.846699,-222.118573,0.000000000,0.000000000,-0.998730051,0.050381397,0,0,0,0,1,-1
69,36.0837432,140.0764049,0,251.402874,27949.928721,44688.503384,-222.101694,0.000000000,0.000000000,-0.986859769,0.161579070,0,0,0,0,1,-1
70,36.0837401,140.0763935,0,302.432410,27948.903055,44688.156173,-222.094764,0.000000000,0.000000000,-0.960214740,-0.279262695,0,0,0,0,1,-1
71,36.083742,140.0763898,0,331.685487,27948.569135,44688.365939,-222.094777,0.000000000,0.000000000,-0.858577666,-0.512683519,0,0,0,0,1,-1
72,36.0837498,140.07638459999998,0,324.859105,27948.098026,44689.229926,-222.098789,0.000000000,0.000000000,-0.887577901,-0.460657648,0,0,0,0,1,-1
73,36.0837529,140.0763819,0,319.041354,27947.853748,44689.573125,-222.100132,0.000000000,0.000000000,-0.909811556,-0.415021604,0,0,0,0,1,-1
74,36.083755599999996,140.076379,0,322.537668,27947.591599,44689.871885,-222.101085,0.000000000,0.000000000,-0.896727306,-0.442583482,0,0,0,0,1,-1
75,36.0837942,140.0763424,0,289.470459,27944.281489,44694.144423,-222.116635,0.000000000,0.000000000,-0.985599684,-0.169095428,0,0,0,0,1,-1
76,36.0838,140.0763221,0,346.779297,27942.451079,44694.782200,-222.113108,0.000000000,0.000000000,-0.783805666,-0.621006182,0,0,0,0,1,-1
77,36.0838258,140.0763146,0,340.183223,27941.766448,44697.642764,-222.130225,0.000000000,0.000000000,-0.818233893,-0.574885463,0,0,0,0,1,-1
78,36.0838794,140.0762907,0,298.503955,27939.594885,44703.583275,-222.162493,0.000000000,0.000000000,-0.969222413,-0.246186745,0,0,0,0,1,-1
79,36.0838995,140.0762449,0,265.577742,27935.462715,44705.800490,-222.160006,0.000000000,0.000000000,-0.999255441,0.038581903,0,0,0,0,1,-1
80,36.0838993,140.0762417,0,265.577742,27935.174572,44705.777389,-222.158583,0.000000000,0.000000000,-0.999255441,0.038581903,0,0,0,0,1,-1
81,36.0838993,140.0762417,0,258.863337,27935.174572,44705.777389,-222.158583,0.000000000,0.000000000,-0.995281184,0.097032803,0,0,0,0,1,-1
82,36.0838986,140.0762373,0,265.204657,27934.778526,44705.698467,-222.156295,0.000000000,0.000000000,-0.999124531,0.041835049,0,0,0,0,1,-1
83,36.083897799999995,140.0762255,0,306.847989,27933.716021,44705.606346,-222.150999,0.000000000,0.000000000,-0.948743740,-0.316046382,0,0,0,0,1,-1
84,36.083902099999996,140.0762184,0,298.675696,27933.075026,44706.081443,-222.151536,0.000000000,0.000000000,-0.968852359,-0.247639064,0,0,0,0,1,-1
85,36.0839303,140.0761546,0,322.617501,27927.318793,44709.192297,-222.148235,0.000000000,0.000000000,-0.896418752,-0.443208102,0,0,0,0,1,-1
86,36.0839358,140.0761494,0,334.131584,27926.848501,44709.801084,-222.150460,0.000000000,0.000000000,-0.847439038,-0.530892717,0,0,0,0,1,-1
87,36.0839573,140.0761365,0,104.242208,27925.679037,44712.182998,-222.162097,0.000000000,0.000000000,-0.123966978,0.992286344,0,0,0,0,1,-1
88,36.0839565,140.07614039999999,0,250.312881,27926.030580,44712.095341,-222.163018,0.000000000,0.000000000,-0.985278211,0.170958613,0,0,0,0,1,-1
89,36.0839421,140.0760906,0,263.291571,27921.550350,44710.483399,-222.132089,0.000000000,0.000000000,-0.998286901,0.058508654,0,0,0,0,1,-1
90,36.0839396,140.07606429999998,0,164.923272,27919.182479,44710.198531,-222.119731,0.000000000,0.000000000,-0.608230081,0.793760776,0,0,0,0,1,-1
91,36.0839363,140.0760654,0,140.034067,27919.282719,44709.832685,-222.117597,0.000000000,0.000000000,-0.422887680,0.906182107,0,0,0,0,1,-1
92,36.083922799999996,140.0760794,0,260.803571,27920.548427,44708.338741,-222.112624,0.000000000,0.000000000,-0.996781377,0.080167862,0,0,0,0,1,-1
93,36.0839158,140.0760259,0,248.997493,27915.732330,44707.546835,-222.085998,0.000000000,0.000000000,-0.983250920,0.182257037,0,0,0,0,1,-1
94,36.0839028,140.075984,0,258.565349,27911.963129,44706.092484,-222.059293,0.000000000,0.000000000,-0.995025491,0.099620637,0,0,0,0,1,-1
95,36.0838977,140.07595279999998,0,273.187085,27909.154848,44705.517737,-222.042976,0.000000000,0.000000000,-0.999613256,-0.027808978,0,0,0,0,1,-1
96,36.0838995,140.0759128,0,259.612081,27905.551541,44705.706096,-222.028552,0.000000000,0.000000000,-0.995893948,0.090527587,0,0,0,0,1,-1
97,36.0838991,140.0759101,0,245.755307,27905.308502,44705.660946,-222.027173,0.000000000,0.000000000,-0.977701407,0.209999902,0,0,0,0,1,-1
98,36.0838888,140.0758818,0,260.985765,27902.763252,44704.510047,-222.007957,0.000000000,0.000000000,-0.996907580,0.078582936,0,0,0,0,1,-1
99,36.0838878,140.075874,0,231.096803,27902.061085,44704.396874,-222.004092,0.000000000,0.000000000,-0.942923143,0.333010429,0,0,0,0,1,-1
100,36.0838788,140.0758602,0,192.037380,27900.821343,44703.394339,-221.991625,0.000000000,0.000000000,-0.777351206,0.629066851,0,0,0,0,1,-1
101,36.0838337,140.0758483,0,183.521242,27899.765483,44698.386787,-221.951801,0.000000000,0.000000000,-0.728497971,0.685047959,0,0,0,0,1,-1
102,36.0837943,140.0758453,0,175.766137,27899.509203,44694.014219,-221.919938,0.000000000,0.000000000,-0.680504365,0.732744027,0,0,0,0,1,-1
103,36.083755,140.07584889999998,0,181.714451,27899.847329,44689.654621,-221.890767,0.000000000,0.000000000,-0.717606560,0.696448724,0,0,0,0,1,-1
104,36.0837145,140.0758474,0,182.091907,27899.726538,44685.160426,-221.858648,0.000000000,0.000000000,-0.719896713,0.694081208,0,0,0,0,1,-1
105,36.0836791,140.0758458,0,174.482236,27899.594938,44681.232084,-221.830461,0.000000000,0.000000000,-0.672252051,0.740322349,0,0,0,0,1,-1
106,36.0836448,140.07584989999998,0,183.680824,27899.976332,44677.427415,-221.805388,0.000000000,0.000000000,-0.729451273,0.684032778,0,0,0,0,1,-1
107,36.0836046,140.0758467,0,185.752210,27899.702321,44672.966024,-221.772838,0.000000000,0.000000000,-0.741696177,0.670735999,0,0,0,0,1,-1
108,36.0835693,140.0758423,0,183.303770,27899.318497,44669.047983,-221.743629,0.000000000,0.000000000,-0.727196575,0.686429269,0,0,0,0,1,-1
109,36.0835315,140.0758396,0,185.365551,27899.088671,44664.853032,-221.713150,0.000000000,0.000000000,-0.739428738,0.673234834,0,0,0,0,1,-1
110,36.0834945,140.0758353,0,187.781655,27898.714454,44660.746392,-221.682664,0.000000000,0.000000000,-0.753458143,0.657495876,0,0,0,0,1,-1
111,36.0834602,140.0758295,0,187.955956,27898.204182,44656.938911,-221.653687,0.000000000,0.000000000,-0.754457364,0.656349058,0,0,0,0,1,-1
112,36.0834336,140.0758249,0,181.282450,27897.799270,44653.986141,-221.631176,0.000000000,0.000000000,-0.714975911,0.699149088,0,0,0,0,1,-1
113,36.0833975,140.0758239,0,174.055057,27897.721957,44649.980300,-221.602702,0.000000000,0.000000000,-0.669487583,0.742823247,0,0,0,0,1,-1
114,36.0833618,140.0758285,0,180.136189,27898.148879,44646.020432,-221.576756,0.000000000,0.000000000,-0.707946659,0.706265905,0,0,0,0,1,-1
115,36.0833278,140.0758284,0,192.240963,27898.151884,44642.247857,-221.550276,0.000000000,0.000000000,-0.778467577,0.627684819,0,0,0,0,1,-1
116,36.083298,140.0758204,0,187.811530,27897.441873,44638.939059,-221.523939,0.000000000,0.000000000,-0.753629532,0.657299420,0,0,0,0,1,-1
117,36.0832656,140.07581489999998,0,148.181031,27896.957948,44635.342482,-221.496571,0.000000000,0.000000000,-0.486190733,0.873852717,0,0,0,0,1,-1
118,36.0832445,140.0758311,0,118.565854,27898.424496,44633.005884,-221.486573,0.000000000,0.000000000,-0.246710254,0.969089289,0,0,0,0,1,-1
119,36.083224699999995,140.0758761,0,79.167569,27902.484530,44630.821712,-221.488979,0.000000000,0.000000000,0.094390067,0.995535291,0,0,0,0,1,-1
120,36.0832307,140.0759149,0,96.155240,27905.977031,44631.498477,-221.508993,0.000000000,0.000000000,-0.053688776,0.998557718,0,0,0,0,1,-1
121,36.0832269,140.07595849999998,0,102.282298,27909.905318,44631.089227,-221.523288,0.000000000,0.000000000,-0.106978163,0.994261370,0,0,0,0,1,-1
122,36.083219,140.0760034,0,94.471919,27913.952143,44630.225423,-221.534914,0.000000000,0.000000000,-0.039014951,0.999238627,0,0,0,0,1,-1
123,36.083216199999995,140.0760477,0,127.044121,27917.943125,44629.927332,-221.550269,0.000000000,0.000000000,-0.317669764,0.948201414,0,0,0,0,1,-1
124,36.0831954,140.0760818,0,123.032426,27921.021783,44627.629113,-221.547596,0.000000000,0.000000000,-0.284286651,0.958739329,0,0,0,0,1,-1
125,36.0831789,140.07611319999998,0,82.084848,27923.855740,44625.807244,-221.547200,0.000000000,0.000000000,0.069017820,0.997615427,0,0,0,0,1,-1
126,36.0831829,140.0761488,0,69.339630,27927.060731,44626.261193,-221.564403,0.000000000,0.000000000,0.179320528,0.983790703,0,0,0,0,1,-1
127,36.0831964,140.07619309999998,0,83.786794,27931.045950,44627.771712,-221.592438,0.000000000,0.000000000,0.054193888,0.998530431,0,0,0,0,1,-1
128,36.0832005,140.0762397,0,141.433268,27935.241649,44628.239888,-221.614079,0.000000000,0.000000000,-0.433920665,0.900951084,0,0,0,0,1,-1
129,36.0831781,140.0762618,0,123.720412,27937.240067,44625.760730,-221.605418,0.000000000,0.000000000,-0.290037582,0.957015256,0,0,0,0,1,-1
130,36.083160299999996,140.0762948,0,159.544566,27940.218595,44623.795077,-221.604653,0.000000000,0.000000000,-0.570316268,0.821425197,0,0,0,0,1,-1
131,36.0831473,140.07630079999998,0,156.750326,27940.763601,44622.354339,-221.596924,0.000000000,0.000000000,-0.550118792,0.835086411,0,0,0,0,1,-1
132,36.0831125,140.0763193,0,123.529918,27942.442166,44618.498289,-221.577204,0.000000000,0.000000000,-0.288446265,0.957496085,0,0,0,0,1,-1
133,36.0830929,140.07635589999998,0,94.394840,27945.745578,44616.333938,-221.576471,0.000000000,0.000000000,-0.038342813,0.999264644,0,0,0,0,1,-1
134,36.0830899,140.07640419999998,0,117.874507,27950.096910,44616.014809,-221.593276,0.000000000,0.000000000,-0.240859148,0.970560081,0,0,0,0,1,-1
135,36.0830737,140.07644209999998,0,95.516245,27953.516210,44614.228086,-221.595705,0.000000000,0.000000000,-0.048119729,0.998841575,0,0,0,0,1,-1
136,36.0830705,140.0764831,0,66.596879,27957.210119,44613.884691,-221.609467,0.000000000,0.000000000,0.202813965,0.979217287,0,0,0,0,1,-1
137,36.083086099999996,140.07652769999999,0,112.582160,27961.221615,44615.628318,-221.639269,0.000000000,0.000000000,-0.195793476,0.980645152,0,0,0,0,1,-1
138,36.083073999999996,140.07656369999998,0,86.481620,27964.468337,44614.295983,-221.644137,0.000000000,0.000000000,0.030698834,0.999528680,0,0,0,0,1,-1
139,36.083076399999996,140.07661199999998,0,40.603885,27968.817757,44614.576032,-221.665152,0.000000000,0.000000000,0.417836272,0.908522344,0,0,0,0,1,-1
140,36.0831077,140.0766452,0,80.763053,27971.796917,44618.058447,-221.702642,0.000000000,0.000000000,0.080520305,0.996752969,0,0,0,0,1,-1
141,36.0831146,140.07669769999998,0,115.525210,27976.523025,44618.839003,-221.728826,0.000000000,0.000000000,-0.220912004,0.975293744,0,0,0,0,1,-1
142,36.0830894,140.076763,0,112.338666,27982.413373,44616.061480,-221.735142,0.000000000,0.000000000,-0.193709277,0.981058977,0,0,0,0,1,-1
143,36.0830805,140.0767898,0,85.546974,27984.830341,44615.081595,-221.738858,0.000000000,0.000000000,0.038850203,0.999245046,0,0,0,0,1,-1
144,36.0830832,140.07683269999998,0,91.461450,27988.693289,44615.393403,-221.757977,0.000000000,0.000000000,-0.012753211,0.999918674,0,0,0,0,1,-1
145,36.083082399999995,140.07687149999998,0,105.923034,27992.188199,44615.315693,-221.772752,0.000000000,0.000000000,-0.138507951,0.990361322,0,0,0,0,1,-1
146,36.0830738,140.07690879999998,0,75.762256,27995.550773,44614.372090,-221.780871,0.000000000,0.000000000,0.123928323,0.992291172,0,0,0,0,1,-1
147,36.083081899999996,140.0769483,0,28.518450,27999.105575,44615.282102,-221.802844,0.000000000,0.000000000,0.511154709,0.859488722,0,0,0,0,1,-1
148,36.0831112,140.076968,0,39.291186,28000.869519,44618.538765,-221.833436,0.000000000,0.000000000,0.428216170,0.903676331,0,0,0,0,1,-1
149,36.083143299999996,140.0770005,0,94.249232,28003.785335,44622.109757,-221.871287,0.000000000,0.000000000,-0.037073047,0.999312558,0,0,0,0,1,-1
150,36.0831407,140.07704379999998,0,89.145879,28007.686185,44621.833613,-221.886458,0.000000000,0.000000000,0.007453543,0.999972222,0,0,0,0,1,-1
151,36.0831412,140.0770853,0,89.356964,28011.423814,44621.900925,-221.903326,0.000000000,0.000000000,0.005611518,0.999984255,0,0,0,0,1,-1
152,36.0831416,140.0771294,0,85.229662,28015.395654,44621.957885,-221.921151,0.000000000,0.000000000,0.041617030,0.999133636,0,0,0,0,1,-1
153,36.083144499999996,140.0771724,0,96.573311,28019.267533,44622.291925,-221.940484,0.000000000,0.000000000,-0.057331506,0.998355197,0,0,0,0,1,-1
154,36.0831403,140.0772175,0,92.846155,28023.331073,44621.838770,-221.955136,0.000000000,0.000000000,-0.024834834,0.999691568,0,0,0,0,1,-1
155,36.0831385,140.0772623,0,87.984075,28027.366742,44621.651828,-221.971536,0.000000000,0.000000000,0.017591357,0.999845260,0,0,0,0,1,-1
156,36.0831398,140.077308,0,82.285663,28031.482371,44621.809113,-221.990706,0.000000000,0.000000000,0.067269452,0.997734845,0,0,0,0,1,-1
157,36.083145,140.07735549999998,0,75.033795,28035.758737,44622.399646,-222.013626,0.000000000,0.000000000,0.130233793,0.991483313,0,0,0,0,1,-1
158,36.0831547,140.0774004,0,68.245361,28039.799329,44623.488747,-222.039013,0.000000000,0.000000000,0.188706720,0.982033489,0,0,0,0,1,-1
159,36.083167599999996,140.0774404,0,77.350136,28043.397452,44624.931515,-222.064942,0.000000000,0.000000000,0.110166818,0.993913111,0,0,0,0,1,-1
160,36.0831752,140.07748229999999,0,64.454836,28047.168585,44625.786752,-222.087509,0.000000000,0.000000000,0.221081830,0.975255261,0,0,0,0,1,-1
161,36.0831915,140.07752449999998,0,83.088753,28050.963647,44627.607405,-222.116960,0.000000000,0.000000000,0.060275450,0.998181782,0,0,0,0,1,-1
162,36.0831963,140.0775735,0,91.306606,28055.375252,44628.153994,-222.140179,0.000000000,0.000000000,-0.011402041,0.999934995,0,0,0,0,1,-1
163,36.083195499999995,140.07761689999998,0,87.066884,28059.284468,44628.077624,-222.156820,0.000000000,0.000000000,0.025593471,0.999672433,0,0,0,0,1,-1
164,36.0831975,140.07766519999998,0,95.832055,28063.634020,44628.313337,-222.177590,0.000000000,0.000000000,-0.050872313,0.998705166,0,0,0,0,1,-1
165,36.083194,140.0777076,0,91.224791,28067.454129,44627.937100,-222.191739,0.000000000,0.000000000,-0.010688114,0.999942880,0,0,0,0,1,-1
166,36.0831932,140.0777539,0,91.159349,28071.624541,44627.861565,-222.209542,0.000000000,0.000000000,-0.010117056,0.999948821,0,0,0,0,1,-1
167,36.083192499999996,140.0777967,0,94.726549,28075.479682,44627.796127,-222.226032,0.000000000,0.000000000,-0.041235227,0.999149466,0,0,0,0,1,-1
168,36.0831896,140.0778401,0,90.982288,28079.389645,44627.486756,-222.241053,0.000000000,0.000000000,-0.008571975,0.999963260,0,0,0,0,1,-1
169,36.083189,140.0778834,0,96.587793,28083.289784,44627.432560,-222.257824,0.000000000,0.000000000,-0.057457677,0.998347943,0,0,0,0,1,-1
170,36.0831848,140.0779284,0,111.113109,28087.344318,44626.979405,-222.272476,0.000000000,0.000000000,-0.183205970,0.983074551,0,0,0,0,1,-1
171,36.0831716,140.07797069999998,0,89.696365,28091.158872,44625.526865,-222.279060,0.000000000,0.000000000,0.002649712,0.999996490,0,0,0,0,1,-1
172,36.083171799999995,140.0780174,0,97.454717,28095.364957,44625.562412,-222.297815,0.000000000,0.000000000,-0.065008801,0.997884691,0,0,0,0,1,-1
173,36.0831672,140.0780609,0,97.965371,28099.284534,44625.064452,-222.311567,0.000000000,0.000000000,-0.069455012,0.997585085,0,0,0,0,1,-1
174,36.083162099999996,140.078106,0,88.864497,28103.348397,44624.511472,-222.325570,0.000000000,0.000000000,0.009908971,0.999950905,0,0,0,0,1,-1
175,36.0831628,140.07814969999998,0,83.649999,28107.284102,44624.601645,-222.343526,0.000000000,0.000000000,0.055385856,0.998465025,0,0,0,0,1,-1
176,36.083166999999996,140.0781964,0,106.114797,28111.488763,44625.081029,-222.365401,0.000000000,0.000000000,-0.140165074,0.990128149,0,0,0,0,1,-1
177,36.0831571,140.07823879999998,0,101.896724,28115.311154,44623.994687,-222.374604,0.000000000,0.000000000,-0.103632105,0.994615698,0,0,0,0,1,-1
