label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1085,36.0810708,140.0804767,0,317.315252,28317.621522,44393.147427,-221.652367,0.000000000,0.000000000,-0.915959610,-0.401270474,2,2,0,0,1,-1,368.944309719321,-215.213971550354,,,,,,,,,,,,,,,,
1086,36.0810963,140.0804476,0,312.946684,28314.991343,44395.968448,-221.660404,0.000000000,0.000000000,-0.930587989,-0.366068292,2,2,0,0,1,-1,366.326343512271,-212.375324535174,,,,,,,,,,,,,,,,
1087,36.0811215,140.0804141,0,323.033479,28311.964966,44398.754914,-221.666445,0.000000000,0.000000000,-0.894803963,-0.446459258,2,2,0,0,1,-1,363.31253361813,-209.570073366831,,,,,,,,,,,,,,,,
1088,36.0811506,140.080387,0,325.929814,28309.513640,44401.975959,-221.678073,0.000000000,0.000000000,-0.883234973,-0.468930680,2,2,0,0,1,-1,360.874496362083,-206.330676184858,,,,,,,,,,,,,,,,
1089,36.0811794,140.0803629,0,340.775296,28307.332633,44405.164582,-221.690676,0.000000000,0.000000000,-0.815252660,-0.579105431,2,2,0,0,1,-1,358.706352526149,-203.124674850512,,,,,,,,,,,,,,,,
1090,36.0812137,140.0803481,0,349.592043,28305.987306,44408.966150,-221.711267,0.000000000,0.000000000,-0.768327970,-0.640056350,2,2,0,0,1,-1,357.374878304069,-199.306416315977,,,,,,,,,,,,,,,,
1091,36.0812401,140.0803421,0,14.665266,28305.437425,44411.893692,-221.729281,0.000000000,0.000000000,0.611076297,0.791571702,2,2,0,0,1,-1,356.835091458731,-196.367581759494,,,,,,,,,,,,,,,,
1092,36.0812506,140.0803455,0,349.879612,28305.739898,44413.059723,-221.738768,0.000000000,0.000000000,-0.766719322,-0.641982461,2,2,0,0,1,-1,357.1409706716,-195.198727105952,,,,,,,,,,,,,,,,
1093,36.0812669,140.0803419,0,7.671401,28305.409805,44414.867288,-221.749933,0.000000000,0.000000000,0.658220509,0.752825186,2,2,0,0,1,-1,356.817098564909,-193.384219406173,,,,,,,,,,,,,,,,
1094,36.0812687,140.0803422,0,1.064370,28305.436181,44415.067098,-221.751446,0.000000000,0.000000000,0.700508497,0.713644061,2,2,0,0,1,-1,356.844087905642,-193.183844322777,,,,,,,,,,,,,,,,
1095,36.0812774,140.0803424,0,8.473246,28305.451076,44416.032483,-221.758257,0.000000000,0.000000000,0.652936605,0.757412562,2,2,0,0,1,-1,356.86208080202,-192.215364752631,,,,,,,,,,,,,,,,
1096,36.0812991,140.0803464,0,0.989334,28305.803577,44418.441408,-221.776651,0.000000000,0.000000000,0.700975649,0.713185207,2,2,0,0,1,-1,357.221938698912,-189.799731802663,,,,,,,,,,,,,,,,
1097,36.0813225,140.0803469,0,8.935674,28305.840225,44421.037951,-221.794956,0.000000000,0.000000000,0.649874800,0.760041278,2,2,0,0,1,-1,357.266920936024,-187.194855717716,,,,,,,,,,,,,,,,
1098,36.0813482,140.0803519,0,2.333435,28306.281362,44423.890993,-221.816848,0.000000000,0.000000000,0.692562320,0.721358048,2,2,0,0,1,-1,357.716743307139,-184.333944804117,,,,,,,,,,,,,,,,
1099,36.0813601,140.0803525,0,11.919699,28306.331138,44425.211557,-221.826297,0.000000000,0.000000000,0.629864828,0.776704769,2,2,0,0,1,-1,357.770721993718,-183.009242864016,,,,,,,,,,,,,,,,
1100,36.0813735,140.080356,0,3.774561,28306.641579,44426.699392,-221.838071,0.000000000,0.000000000,0.683435851,0.730010574,2,2,0,0,1,-1,358.085597653499,-181.517561687355,,,,,,,,,,,,,,,,
1101,36.0813833,140.0803568,0,12.858310,28306.710122,44427.787004,-221.845975,0.000000000,0.000000000,0.623481839,0.781837833,2,2,0,0,1,-1,358.1575692339,-180.426630677488,,,,,,,,,,,,,,,,
